trade_id,user_id,symbol,side,quantity,price,version,trade_ts
1528,9,ETH,SELL,20.563,2843.302,1,2026-01-02T04:37:01+00:00
1529,20,AAPL,buy,,1804.1931,1,2025-12-26T23:32:17+00:00
1530,10,AAPL,BUY,19.0524,1766.2642,1,2025-12-28T16:33:39+00:00
1531,47,ETH,SELL,6.401,6691.0139,1,2025-12-31T04:09:06+00:00
42,15,AAPL,buy,93.1855,13416.3978,1,2025-12-27T13:05:05.173231+00:00
1533,24,BTC,SELL,,11970.979,1,2025-12-27T13:37:08+00:00
1534,47,TSLA,buy,,2438.2393,1,2025-12-26T13:05:05.173247+00:00
1535,27,AAPL,BUY,68.041,14992.1912,1,2025-12-26T13:05:05.173255+00:00
1536,47,BTC,sell,65.6517,6046.107,1,2025-12-30T02:56:11+00:00
1537,23,,buy,36.5473,5241.7225,1,2025-12-26T13:05:05.173272+00:00
1538,12,ETH,nothing,74.4462,2953.7378,1,2026-01-01T20:14:38+00:00
1539,4,AAPL,BUY,55.6757,18701.0548,1,2025-12-27T17:55:14+00:00
1540,14,MSFT,sell,95.0633,19198.0031,1,2025-12-28T18:05:24+00:00
1541,4,ETH,sell,79.3435,14406.004,1,2026-01-03T19:40:19+00:00
1542,42,BTC,buy,94.0608,13219.0743,1,2026-01-02T04:02:57+00:00
1543,4,AMD,sell,50.6378,4526.4207,1,2025-12-25T17:57:20+00:00
1544,40,BTC,SELL,23.7106,4161.6768,1,2025-12-26T22:36:23+00:00
1545,40,,buy,,616.4382,1,2025-12-28T06:41:58+00:00
1546,5,ETH,SELL,42.0948,18454.2492,1,2025-12-31T22:51:38+00:00
1547,30,ETH,BUY,71.0633,8054.2925,1,2025-12-29T23:11:31+00:00
1548,18,MSFT,BUY,22.5402,17044.6655,1,2025-12-25T13:05:05.173364+00:00
1549,16,AMD,BUY,2.4334,10413.893,1,2025-12-31T01:25:57+00:00
1550,23,AMD,SELL,26.0789,19171.9258,1,2026-01-03T03:58:29+00:00
1551,28,BTC,BUY,65.968,5302.413,1,2026-01-01T00:54:17+00:00
1552,34,BTC,buy,80.2611,3109.3154,1,2025-12-23T13:05:05.173398+00:00
1553,2,AMD,SELL,16.9122,,1,2025-12-26T14:39:15+00:00
1554,14,TSLA,nothing,96.6143,8277.2097,1,2025-12-27T06:02:27+00:00
1555,18,AAPL,sell,42.3944,16627.2203,1,2025-12-29T02:40:12+00:00
1556,6,TSLA,nothing,74.7832,2078.5911,1,2025-12-26T16:56:59+00:00
1557,39,ETH,buy,83.4473,3937.2289,1,2025-12-28T05:49:49+00:00
1558,40,AMD,sell,8.399,10686.5062,1,2025-12-29T05:33:04+00:00
1559,38,BTC,sell,0.8408,7245.4446,1,2025-12-29T21:29:12+00:00
1560,18,AAPL,SELL,52.7068,11519.2297,1,2025-12-27T13:05:05.173462+00:00
1561,38,BTC,sell,99.7814,4625.4812,1,2026-01-03T00:41:16+00:00
58,44,,buy,95.5695,11852.4194,1,2025-12-27T17:29:41+00:00
1563,17,ETH,buy,93.2674,18585.253,1,2025-12-27T11:47:38+00:00
1564,37,AAPL,BUY,16.2781,16577.9781,1,2025-12-31T03:32:08+00:00
1565,10,AAPL,nothing,21.3791,13164.2058,1,2025-12-25T13:05:05.173504+00:00
1566,44,TSLA,SELL,78.8127,,1,2026-01-01T02:14:47+00:00
1567,32,MSFT,buy,38.988,16673.6126,1,2026-01-03T04:57:51+00:00
1568,8,ETH,sell,44.5598,4143.6908,1,2025-12-28T13:15:23+00:00
1569,45,ETH,buy,43.4666,10821.3107,1,2026-01-02T12:18:31+00:00
1570,36,AMD,buy,19.6534,11622.3171,1,2025-12-30T21:09:42+00:00
1571,17,TSLA,SELL,,11700.2714,1,2026-01-03T02:41:13+00:00
1572,39,AAPL,sell,,17230.0917,1,2025-12-28T21:33:37+00:00
1573,1,MSFT,nothing,46.573,1959.8324,1,2025-12-29T13:37:23+00:00
1574,17,AAPL,BUY,33.2619,8725.4384,1,2025-12-25T11:27:07+00:00
1575,25,AMD,buy,,16944.6803,1,2025-12-29T12:22:46+00:00
1576,41,,buy,88.4201,17376.5319,1,2025-12-31T20:47:46+00:00
1577,7,ETH,buy,98.0856,6552.0371,1,2025-12-27T11:32:49+00:00
1578,47,AMD,BUY,80.1326,1052.3044,1,2025-12-31T05:15:17+00:00
1579,48,BTC,buy,73.2386,5128.7493,1,2025-12-27T19:09:35+00:00
1580,5,,buy,38.4328,8888.0006,1,2025-12-26T18:10:36+00:00
1581,40,AMD,BUY,6.7013,289.3175,1,2025-12-28T10:44:49+00:00
1582,16,ETH,buy,46.4531,,1,2025-12-31T00:09:13+00:00
1583,26,MSFT,BUY,15.9393,3389.0475,1,2025-12-25T13:05:05.173666+00:00
1584,24,TSLA,buy,89.914,8556.0303,1,2025-12-25T10:06:14+00:00
1585,9,AMD,SELL,,10690.893,1,2025-12-29T06:29:59+00:00
1586,46,AMD,SELL,74.1179,19260.1496,1,2025-12-31T23:13:32+00:00
1587,18,AAPL,BUY,28.5932,9577.1983,1,2025-12-25T18:02:38+00:00
1588,24,ETH,sell,13.4461,16590.0414,1,2025-12-29T02:18:48+00:00
1589,27,AMD,SELL,76.0184,9125.8707,1,2025-12-25T13:05:05.173715+00:00
1590,35,MSFT,BUY,53.8924,11525.1385,1,2025-12-27T02:21:41+00:00
1591,19,BTC,SELL,,8425.1859,1,2025-12-31T09:40:23+00:00
1592,1,TSLA,buy,15.1229,3775.4506,1,2025-12-26T05:35:38+00:00
1593,50,,SELL,11.5008,2954.5627,1,2025-12-25T13:05:05.173746+00:00
1594,33,TSLA,buy,78.0773,3795.3042,1,2025-12-29T01:10:43+00:00
1595,6,AAPL,SELL,15.1497,17886.6992,1,2025-12-30T02:46:51+00:00
1596,49,AAPL,SELL,89.998,1008.9014,1,2025-12-27T13:05:05.173771+00:00
1597,25,AAPL,nothing,94.1853,460.5249,1,2025-12-26T03:53:39+00:00
1598,21,MSFT,BUY,97.5009,19940.7496,1,2025-12-28T05:08:24+00:00
1599,24,AMD,SELL,1.0275,397.5454,1,2025-12-28T23:27:44+00:00
1600,34,MSFT,BUY,13.5203,,1,2025-12-25T00:43:29+00:00
1601,45,AAPL,BUY,,,1,2025-12-25T01:27:10+00:00
1602,29,BTC,SELL,34.1949,5441.8697,1,2025-12-25T00:57:16+00:00
1603,6,BTC,SELL,11.5754,3206.2362,1,2025-12-30T17:03:41+00:00
1604,8,ETH,sell,,14760.5993,1,2025-12-26T08:37:47+00:00
1605,16,TSLA,BUY,,16016.2702,1,2025-12-27T17:36:06+00:00
1606,15,ETH,buy,96.9992,,1,2026-01-01T15:38:58+00:00
1607,14,AAPL,nothing,36.0917,4799.1145,1,2025-12-31T21:26:40+00:00
1608,46,AMD,buy,,9701.4507,1,2025-12-29T14:09:02+00:00
1609,17,,BUY,,17995.4164,1,2025-12-31T10:42:05+00:00
1610,6,BTC,BUY,45.0494,,1,2026-01-03T01:45:31+00:00
1611,15,BTC,BUY,78.418,5637.3405,1,2025-12-26T05:31:20+00:00
1612,1,TSLA,sell,89.6785,8947.4952,1,2025-12-29T13:52:23+00:00
1613,20,AAPL,sell,17.8485,1352.6024,1,2025-12-25T03:18:50+00:00
1614,2,AMD,sell,81.0888,8838.9015,1,2025-12-25T14:31:50+00:00
1615,29,MSFT,SELL,4.2899,15813.6664,1,2025-12-31T19:17:07+00:00
1616,9,TSLA,SELL,92.7618,13361.6208,1,2025-12-30T01:10:54+00:00
1617,11,MSFT,sell,42.2599,17042.0758,1,2026-01-02T02:27:05+00:00
1618,15,TSLA,buy,34.4825,15373.227,1,2026-01-02T04:18:44+00:00
1619,31,BTC,nothing,67.058,18154.9887,1,2025-12-30T09:22:58+00:00
1620,41,ETH,sell,71.6517,9926.9388,1,2025-12-25T07:01:35+00:00
1621,13,,BUY,8.7519,11938.8266,1,2025-12-31T11:25:01+00:00
1622,50,AAPL,SELL,,,1,2026-01-01T20:57:30+00:00
1623,39,BTC,buy,36.4205,10519.6028,1,2026-01-03T20:56:56+00:00
1624,25,BTC,buy,95.0865,16491.3118,1,2025-12-27T06:52:29+00:00
1625,15,AMD,BUY,67.2692,14899.1645,1,2025-12-27T06:14:53+00:00
1626,49,AMD,buy,43.4307,6001.0198,1,2025-12-26T03:20:37+00:00
1627,50,ETH,sell,51.4746,5268.4511,1,2025-12-29T17:04:46+00:00
1628,4,AMD,SELL,92.7451,2842.5304,1,2025-12-30T20:39:36+00:00
1629,39,ETH,buy,46.716,16884.2574,1,2025-12-25T12:50:04+00:00
1630,48,BTC,sell,38.5102,7642.922,1,2025-12-31T09:31:56+00:00
85,28,AAPL,sell,67.3427,14254.9693,1,2025-12-30T01:07:29+00:00
1632,39,AAPL,BUY,,16236.9744,1,2026-01-01T05:52:47+00:00
1633,37,MSFT,nothing,56.6227,1871.7494,1,2025-12-30T18:35:30+00:00
1634,1,AMD,BUY,,18218.0451,1,2025-12-27T10:17:13+00:00
1635,7,MSFT,SELL,75.0071,3463.9763,1,2026-01-03T11:56:14+00:00
1636,2,AMD,sell,20.0002,6392.2856,1,2025-12-28T14:52:30+00:00
1637,48,AAPL,SELL,0.2295,8639.5818,1,2025-12-30T00:48:28+00:00
1638,50,AAPL,nothing,26.8598,15303.8254,1,2026-01-02T13:54:48+00:00
1639,5,MSFT,nothing,80.9269,14975.8025,1,2025-12-28T10:35:46+00:00
70,25,TSLA,sell,16.824,,2,2025-12-30T20:11:39+00:00
1641,28,TSLA,sell,49.6538,17700.978,1,2025-12-25T13:53:49+00:00
1642,42,MSFT,BUY,28.9445,681.3453,1,2025-12-26T14:42:50+00:00
1643,49,TSLA,SELL,59.7194,421.9432,1,2026-01-03T02:11:17+00:00
1644,7,ETH,sell,40.7729,16213.8247,1,2025-12-28T12:11:40+00:00
1645,34,ETH,sell,39.0003,13911.4597,1,2026-01-03T01:12:25+00:00
1646,6,ETH,BUY,97.4241,15754.2283,1,2025-12-29T03:35:57+00:00
1647,10,AMD,buy,70.6962,9005.0553,1,2025-12-30T13:04:03+00:00
1648,46,ETH,BUY,68.8661,5759.9099,1,2026-01-02T00:32:49+00:00
1649,20,AMD,sell,61.8886,10029.5337,1,2025-12-27T13:05:05.174216+00:00
1650,6,TSLA,sell,43.8705,17604.7889,1,2026-01-02T05:52:58+00:00
1651,36,TSLA,buy,99.1716,19364.364,1,2025-12-27T22:39:11+00:00
1652,3,AAPL,buy,46.4214,17272.4833,1,2026-01-01T22:34:26+00:00
1653,30,AAPL,nothing,7.5776,,1,2025-12-25T10:49:22+00:00
1654,11,,SELL,87.7614,6421.5365,1,2025-12-31T01:57:02+00:00
1655,46,AMD,BUY,61.8114,1962.8422,1,2025-12-25T13:05:05.174264+00:00
1656,12,TSLA,SELL,68.0975,12140.8255,1,2026-01-03T06:50:15+00:00
1657,50,MSFT,buy,13.2834,18184.3253,1,2025-12-27T16:18:24+00:00
1658,27,AMD,BUY,,4798.5909,1,2025-12-27T07:27:06+00:00
1659,28,TSLA,sell,53.3163,10261.1867,1,2025-12-29T09:56:41+00:00
1660,22,AAPL,SELL,,8181.2426,1,2025-12-31T22:00:09+00:00
1661,31,BTC,SELL,24.3414,11398.0677,1,2025-12-27T18:31:01+00:00
1662,5,,BUY,12.1702,,1,2025-12-30T10:17:15+00:00
1663,28,MSFT,buy,26.0177,14848.112,1,2025-12-29T20:31:26+00:00
1664,18,MSFT,SELL,79.2946,13604.9527,1,2025-12-25T05:34:38+00:00
1665,2,AMD,buy,44.3821,19120.3148,1,2025-12-25T03:47:34+00:00
1666,30,AAPL,nothing,82.6925,13218.1556,1,2025-12-31T20:56:43+00:00
1667,34,MSFT,BUY,67.5618,1580.5808,1,2026-01-02T04:03:05+00:00
1668,41,,nothing,77.2063,3233.1341,1,2025-12-27T10:26:49+00:00
1669,4,BTC,buy,55.9327,19270.2497,1,2025-12-29T14:02:18+00:00
1670,22,BTC,BUY,4.1056,2049.7978,1,2026-01-02T16:51:31+00:00
1671,47,BTC,SELL,62.2064,16427.9787,1,2025-12-29T16:02:01+00:00
1672,32,ETH,BUY,0.2733,11573.6665,1,2025-12-30T08:03:49+00:00
1673,44,BTC,SELL,66.2796,19650.3132,1,2026-01-02T04:47:44+00:00
1674,33,MSFT,nothing,70.096,4407.7878,1,2026-01-01T01:14:37+00:00
1675,24,TSLA,sell,24.045,5738.9515,1,2025-12-30T21:20:10+00:00
1676,33,ETH,BUY,93.5428,7026.3125,1,2025-12-26T01:54:44+00:00
1677,40,,BUY,82.3293,,1,2026-01-02T13:52:55+00:00
1678,8,ETH,BUY,,4745.5494,1,2025-12-25T13:05:05.174452+00:00
1679,32,TSLA,sell,21.7121,8034.7739,1,2025-12-28T16:25:40+00:00
1680,24,MSFT,SELL,76.0331,16152.9258,1,2025-12-24T13:05:05.174468+00:00
1681,3,ETH,nothing,32.7381,,1,2025-12-26T17:25:40+00:00
77,46,AMD,sell,19.4916,3813.1067,1,2025-12-30T11:13:48+00:00
1683,42,TSLA,buy,77.3309,,1,2025-12-30T18:37:07+00:00
1684,7,BTC,buy,70.4361,3404.1761,1,2026-01-02T04:01:32+00:00
1685,40,MSFT,SELL,88.7379,570.3892,1,2025-12-31T16:23:36+00:00
1686,36,AMD,buy,20.0676,18777.1491,1,2026-01-03T07:34:04+00:00
1687,47,ETH,buy,82.2802,14607.0228,1,2025-12-25T13:05:05.174524+00:00
1688,46,,SELL,59.4334,12918.7235,1,2025-12-27T10:39:34+00:00
1689,29,BTC,BUY,75.3475,,1,2025-12-29T22:06:14+00:00
1690,45,ETH,SELL,17.9339,11729.8913,1,2026-01-01T19:38:32+00:00
1691,44,BTC,SELL,78.8528,10007.3254,1,2025-12-28T12:56:35+00:00
1692,47,AAPL,buy,8.9819,2904.9368,1,2026-01-03T17:53:55+00:00
1693,14,BTC,buy,,13315.3346,1,2025-12-27T13:05:05.174572+00:00
1694,29,,BUY,,18797.9788,1,2025-12-28T11:49:58+00:00
1695,39,AMD,sell,53.9668,17702.7779,1,2026-01-03T14:43:08+00:00
1696,5,BTC,buy,,6351.3633,1,2025-12-24T13:05:05.174595+00:00
1697,11,TSLA,sell,36.6792,1146.8609,1,2025-12-25T22:10:42+00:00
1698,2,,buy,57.6929,1157.4346,1,2025-12-31T05:39:26+00:00
1699,44,ETH,buy,87.7657,18111.7599,1,2026-01-02T08:36:04+00:00
1700,39,AMD,BUY,45.7178,853.6021,1,2025-12-31T03:56:56+00:00
1701,49,AAPL,BUY,85.7592,8388.1105,1,2026-01-02T17:58:36+00:00
1702,24,ETH,SELL,,12840.9271,1,2026-01-03T17:30:17+00:00
1703,11,TSLA,buy,22.3846,12476.041,1,2025-12-30T03:04:19+00:00
1704,37,AMD,sell,57.5043,3477.2182,1,2025-12-24T13:05:05.174678+00:00
1705,29,MSFT,sell,22.6308,4927.8688,1,2025-12-29T13:55:00+00:00
1706,12,ETH,sell,89.0544,6540.4151,1,2025-12-29T18:38:33+00:00
1707,50,AMD,nothing,81.1531,6194.5257,1,2026-01-02T06:11:53+00:00
1708,4,TSLA,buy,83.8037,,1,2025-12-26T13:05:05.174706+00:00
1709,21,TSLA,buy,40.3925,12280.273,1,2025-12-30T03:56:39+00:00
1710,3,TSLA,buy,36.4274,2602.0202,1,2026-01-03T01:02:51+00:00
1711,31,ETH,SELL,47.6447,15639.1014,1,2025-12-27T06:26:31+00:00
57,28,,SELL,79.4034,5443.1017,1,2025-12-26T01:34:02+00:00
1713,44,AAPL,SELL,11.7646,943.318,1,2025-12-24T13:05:05.174742+00:00
1714,22,ETH,sell,40.0549,6852.0146,1,2026-01-01T21:17:33+00:00
1715,33,BTC,sell,47.797,18544.1817,1,2025-12-27T13:05:05.174756+00:00
1716,37,BTC,buy,,17739.0434,1,2025-12-31T11:23:16+00:00
1717,23,BTC,BUY,81.7804,15623.9959,1,2026-01-02T06:52:40+00:00
1718,39,ETH,BUY,,15383.6512,1,2025-12-30T22:58:38+00:00
1719,34,TSLA,SELL,41.5058,9274.8808,1,2025-12-26T13:05:05.174782+00:00
1720,43,AMD,sell,2.9299,18756.3431,1,2025-12-30T13:58:53+00:00
1721,25,ETH,BUY,11.4587,9502.41,1,2025-12-30T02:17:05+00:00
1722,1,MSFT,sell,68.6954,15220.3462,1,2026-01-03T08:01:37+00:00
1723,40,ETH,nothing,53.4986,12169.3732,1,2025-12-26T05:38:29+00:00
1724,20,AAPL,sell,66.0786,14958.9051,1,2025-12-28T03:43:07+00:00
1725,2,BTC,SELL,37.0661,13185.5366,1,2025-12-29T19:47:04+00:00
1726,3,TSLA,buy,56.0527,,1,2025-12-27T22:43:57+00:00
1727,45,AMD,BUY,30.5508,15719.3329,1,2025-12-27T19:58:22+00:00
1728,37,MSFT,sell,35.4007,18206.2587,1,2026-01-01T20:34:28+00:00
1729,15,MSFT,sell,65.7382,13166.5217,1,2025-12-27T22:15:53+00:00
1730,30,TSLA,sell,83.2838,,1,2025-12-29T14:32:03+00:00
1731,26,AMD,buy,29.2525,2747.07,1,2026-01-03T14:33:33+00:00
1732,10,AMD,BUY,81.4569,14045.2391,1,2025-12-25T21:54:05+00:00
1733,40,AMD,SELL,18.591,17293.7844,1,2025-12-31T11:40:25+00:00
1734,3,TSLA,nothing,45.3375,5646.2829,1,2025-12-26T21:30:53+00:00
1735,47,,buy,23.5906,10173.9751,1,2025-12-31T21:03:05+00:00
1736,19,MSFT,BUY,85.6619,,1,2026-01-01T05:52:40+00:00
1737,43,ETH,SELL,72.9664,3394.633,1,2026-01-01T03:32:22+00:00
1738,10,BTC,SELL,56.0018,1808.3581,1,2025-12-25T03:55:25+00:00
1739,46,AAPL,SELL,96.4798,11293.6636,1,2025-12-28T04:48:26+00:00
1740,47,AMD,BUY,,4824.551,1,2025-12-27T03:09:34+00:00
1741,23,BTC,sell,79.1067,6379.7468,1,2026-01-03T08:57:38+00:00
1742,6,ETH,BUY,,6799.3487,1,2025-12-25T12:47:40+00:00
1743,20,AAPL,SELL,47.1616,,1,2025-12-27T13:05:05.174961+00:00
1744,49,MSFT,sell,,6836.7775,1,2025-12-25T08:18:51+00:00
1745,9,BTC,sell,21.8225,5275.5054,1,2025-12-30T05:22:00+00:00
1746,26,BTC,BUY,62.3085,3813.9329,1,2025-12-31T17:56:02+00:00
1747,13,TSLA,SELL,95.3144,14799.5498,1,2025-12-23T13:05:05.174988+00:00
1748,28,TSLA,BUY,25.8762,16147.565,1,2026-01-03T00:13:41+00:00
1749,47,ETH,sell,26.7338,831.989,1,2025-12-28T15:14:09+00:00
1750,18,TSLA,BUY,66.2187,12245.2324,1,2025-12-30T03:31:11+00:00
1751,2,BTC,sell,37.4262,16099.9163,1,2026-01-03T10:36:31+00:00
1752,4,TSLA,BUY,21.1203,2048.473,1,2025-12-25T08:13:01+00:00
1753,23,MSFT,BUY,16.2636,1312.4963,1,2026-01-02T06:10:00+00:00
1754,39,MSFT,BUY,55.4276,13989.2133,1,2026-01-03T23:08:38+00:00
1755,36,TSLA,BUY,65.943,18124.2053,1,2026-01-02T11:28:00+00:00
21,50,ETH,SELL,15.6591,16994.8016,1,2025-12-30T02:55:49+00:00
1757,35,TSLA,SELL,30.7979,,1,2025-12-25T16:02:12+00:00
1758,5,ETH,buy,20.4537,7694.5669,1,2025-12-31T10:09:35+00:00
1759,44,,sell,29.0556,4914.2679,1,2025-12-27T23:15:38+00:00
89,25,,sell,35.0496,2611.504,1,2026-01-01T15:38:28+00:00
1761,13,AMD,SELL,62.7418,,1,2026-01-01T13:56:56+00:00
1762,17,TSLA,BUY,38.6476,7495.5899,1,2025-12-27T13:05:05.175094+00:00
1763,50,MSFT,sell,85.3763,12325.2815,1,2025-12-30T20:48:04+00:00
59,45,AMD,buy,85.2187,17598.3109,1,2026-01-01T23:46:01+00:00
1765,48,,SELL,76.7536,5426.6686,1,2025-12-31T01:21:42+00:00
1766,10,,buy,29.2734,7500.3092,1,2025-12-31T15:20:00+00:00
1767,10,MSFT,SELL,66.8161,15139.4685,1,2025-12-30T01:29:14+00:00
1768,31,TSLA,sell,81.7185,7329.9204,1,2025-12-29T20:50:31+00:00
1769,19,AMD,buy,,8757.8243,1,2026-01-01T04:20:12+00:00
1770,1,ETH,buy,58.7189,17040.4588,1,2026-01-01T15:37:43+00:00
1771,35,AMD,sell,71.508,17873.7941,1,2026-01-03T17:35:41+00:00
91,37,TSLA,sell,47.4007,,3,2025-12-31T22:46:05+00:00
1773,6,AAPL,SELL,10.7935,,1,2025-12-27T06:03:52+00:00
1774,50,AMD,sell,3.5576,9502.3636,1,2025-12-31T17:09:11+00:00
1775,38,ETH,nothing,55.0875,,1,2025-12-29T10:54:54+00:00
1776,46,MSFT,SELL,34.7982,18966.938,1,2025-12-28T22:17:38+00:00
1777,14,ETH,SELL,82.277,17596.9681,1,2025-12-26T13:05:05.175198+00:00
1778,36,AMD,buy,26.6571,,1,2025-12-26T20:53:24+00:00
1779,31,TSLA,nothing,44.358,14800.878,1,2025-12-31T09:12:01+00:00
1780,25,BTC,sell,40.3867,10448.2501,1,2025-12-27T13:05:05.175218+00:00
1781,30,MSFT,SELL,11.8393,11449.349,1,2026-01-02T23:48:01+00:00
1782,37,MSFT,buy,89.9966,15360.8669,1,2026-01-01T02:10:20+00:00
1783,23,AAPL,sell,57.7701,3595.1614,1,2025-12-25T00:56:24+00:00
1784,21,AAPL,sell,62.9713,2051.6268,1,2026-01-01T09:08:32+00:00
1785,40,BTC,sell,99.3871,16360.4803,1,2025-12-23T13:05:05.175254+00:00
1786,2,AMD,SELL,,6655.2984,1,2025-12-25T09:30:55+00:00
1787,7,TSLA,sell,58.4553,6321.7323,1,2025-12-25T22:14:14+00:00
1788,10,ETH,BUY,,16786.2407,1,2025-12-30T08:52:03+00:00
1789,30,AMD,buy,65.8836,14008.4842,1,2026-01-01T09:48:42+00:00
1790,13,AAPL,BUY,55.7714,19735.0694,1,2025-12-29T17:23:43+00:00
1791,24,ETH,sell,49.6982,11331.5784,1,2025-12-25T13:05:05.175295+00:00
1792,7,AMD,nothing,98.1998,10684.5647,1,2025-12-25T18:26:58+00:00
1793,50,MSFT,sell,,19546.5656,1,2026-01-02T02:42:18+00:00
1794,30,,SELL,28.6764,6171.2922,1,2025-12-31T23:56:35+00:00
1795,17,,BUY,73.1308,2610.0848,1,2025-12-26T18:21:00+00:00
1796,26,BTC,buy,32.6693,,1,2026-01-02T04:42:09+00:00
1797,16,ETH,SELL,,2007.4521,1,2026-01-01T20:36:35+00:00
1798,5,TSLA,SELL,94.1027,16203.518,1,2025-12-26T05:07:44+00:00
1799,36,BTC,SELL,5.0334,9812.1021,1,2026-01-02T10:29:42+00:00
1800,5,ETH,BUY,32.9472,1265.174,1,2025-12-27T00:03:11+00:00
1801,26,AAPL,SELL,47.446,3809.1839,1,2025-12-25T14:05:47+00:00
1802,33,BTC,buy,10.2862,,1,2026-01-02T03:40:41+00:00
1803,46,AAPL,BUY,11.3719,9596.0714,1,2025-12-29T22:44:32+00:00
1804,5,AMD,SELL,21.8226,2156.1503,1,2026-01-01T04:05:40+00:00
1805,28,MSFT,nothing,,,1,2025-12-28T14:22:07+00:00
1806,37,AMD,buy,78.1352,5457.3297,1,2025-12-31T12:04:19+00:00
1807,16,,nothing,50.8782,6363.577,1,2025-12-23T13:05:05.175401+00:00
1808,46,TSLA,BUY,99.0156,18586.0657,1,2025-12-25T13:05:05.175408+00:00
1809,48,TSLA,sell,12.3672,17226.8361,1,2026-01-01T20:04:43+00:00
1810,38,AAPL,BUY,44.1173,11194.0662,1,2026-01-03T02:56:34+00:00
1811,36,AAPL,SELL,0.7549,2609.4103,1,2025-12-29T22:42:52+00:00
1812,41,BTC,nothing,,,1,2025-12-29T11:14:24+00:00
1813,20,MSFT,sell,,3889.7944,1,2025-12-30T02:52:07+00:00
1814,8,AMD,buy,27.3761,12224.9457,1,2025-12-26T05:40:08+00:00
1815,42,TSLA,SELL,22.9409,9211.1111,1,2025-12-25T20:11:00+00:00
1816,13,TSLA,buy,33.9999,,1,2025-12-28T20:50:05+00:00
79,36,MSFT,SELL,7.9412,,1,2025-12-25T02:02:57+00:00
1818,42,ETH,SELL,13.6846,,1,2025-12-29T08:51:01+00:00
1819,36,,buy,12.7039,5545.2666,1,2025-12-28T12:12:26+00:00
13,5,BTC,buy,17.3312,,1,2026-01-03T16:50:08+00:00
1821,36,MSFT,SELL,68.1445,7051.9061,1,2026-01-02T17:46:07+00:00
1822,5,AMD,nothing,46.1716,6876.116,1,2025-12-25T21:06:23+00:00
1823,41,MSFT,sell,37.3597,10903.7264,1,2025-12-27T13:05:05.175515+00:00
1824,1,AAPL,SELL,69.8244,1519.587,1,2026-01-03T14:52:47+00:00
1825,10,TSLA,nothing,70.4491,18378.9855,1,2025-12-25T20:18:37+00:00
1826,22,AAPL,buy,62.1321,8302.3394,1,2025-12-30T06:40:15+00:00
1827,3,BTC,buy,79.1952,,1,2026-01-02T12:27:48+00:00
1828,11,BTC,SELL,48.2053,2720.9661,1,2025-12-31T11:32:18+00:00
1829,40,ETH,sell,39.9911,12480.8443,1,2025-12-26T12:21:36+00:00
1830,5,MSFT,nothing,5.8442,12391.5709,1,2025-12-31T07:05:34+00:00
1831,15,AAPL,BUY,29.8882,18599.1474,1,2025-12-30T20:27:45+00:00
1832,50,ETH,sell,25.5424,3962.6711,1,2025-12-31T09:32:24+00:00
1833,42,MSFT,buy,71.6046,1638.4658,1,2025-12-25T13:05:05.175600+00:00
1834,18,AAPL,BUY,4.5422,13176.8834,1,2025-12-26T13:05:05.175607+00:00
1835,7,MSFT,buy,56.2873,17993.0279,1,2025-12-30T23:49:18+00:00
1836,38,MSFT,buy,0.4473,15615.9686,1,2025-12-25T02:08:34+00:00
1837,19,ETH,BUY,1.1583,12613.4277,1,2026-01-01T11:09:13+00:00
1838,24,AMD,BUY,31.9078,4590.5391,1,2025-12-28T12:27:12+00:00
1839,38,AAPL,buy,84.5006,9152.8039,1,2026-01-01T18:05:34+00:00
1840,35,AMD,SELL,,14303.1351,1,2025-12-28T00:14:43+00:00
1841,5,BTC,nothing,92.1848,1788.9052,1,2026-01-01T19:14:01+00:00
1842,17,MSFT,nothing,85.3328,18100.8726,1,2026-01-02T20:44:38+00:00
1843,45,AAPL,BUY,11.1214,4088.3736,1,2025-12-28T11:37:05+00:00
1844,15,BTC,SELL,51.9732,16224.684,1,2025-12-31T03:40:01+00:00
1845,22,TSLA,BUY,30.8786,721.376,1,2025-12-26T15:47:13+00:00
1846,22,BTC,buy,37.1208,12740.4394,1,2025-12-27T07:02:17+00:00
1847,35,MSFT,SELL,,7697.9092,1,2025-12-24T13:05:05.175699+00:00
23,34,ETH,SELL,35.9085,16832.1134,2,2025-12-31T10:04:03+00:00
1849,18,TSLA,buy,0.8586,,1,2025-12-31T20:08:52+00:00
1850,32,,buy,53.7721,12560.5612,1,2026-01-02T21:54:33+00:00
1851,14,BTC,buy,,9365.9324,1,2025-12-26T17:10:35+00:00
1852,25,,buy,,11218.2373,1,2025-12-27T19:47:09+00:00
1853,2,MSFT,sell,63.9804,16599.8079,1,2025-12-28T01:56:36+00:00
1854,20,AAPL,BUY,45.7939,16451.0936,1,2025-12-31T09:43:24+00:00
1855,37,,SELL,97.0776,13973.8329,1,2025-12-28T10:54:10+00:00
1856,2,BTC,sell,60.3662,4945.473,1,2026-01-01T00:19:08+00:00
1857,19,TSLA,sell,53.7707,14648.0657,1,2025-12-27T13:05:05.175769+00:00
1858,7,,BUY,63.6097,12288.3431,1,2025-12-26T15:44:30+00:00
1859,45,ETH,BUY,50.3993,13278.7942,1,2025-12-27T13:05:05.175783+00:00
1860,34,ETH,nothing,49.3637,16807.9612,1,2026-01-03T15:39:56+00:00
1861,1,MSFT,nothing,30.8056,19284.3544,1,2025-12-26T06:43:35+00:00
